identifier	name	definition	synonyms	alts	parents	species
S000000029	YAL031C	Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; protein overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate	FUN21|GIP4|protein phosphatase regulator GIP4			ncbitaxon:4932
S000000030	YAL032C	Protein required for pre-mRNA splicing; associates with the spliceosome and interacts with splicing factors Prp22p and Prp46p; orthologous to human transcriptional coactivator SKIP and can activate transcription of a reporter gene	FUN20|PRP45|mRNA splicing protein PRP45			ncbitaxon:4932
S000000031	YAL033W	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs	FUN53|POP5|RNA-binding protein POP5			ncbitaxon:4932
S000000032	YAL034W-A	Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)	DSN3|MIND complex subunit MTW1|MTW1|NSL2			ncbitaxon:4932
S000000033	YAL035W	Translation initiation factor eIF5B; GTPase that promotes Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; promotes GTP-dependent maturation of 18S rRNA by Nob1p; protein abundance increases in response to DNA replication stress; homolog of bacterial IF2	FUN12|eIF5B|translation initiation factor eIF5B|yIF2			ncbitaxon:4932
S000000034	YAL036C	Member of the DRG family of GTP-binding proteins; associates with translating ribosomes; interacts with Tma46p, Ygr250cp, Gir2p and Yap1p via two-hybrid	FUN11|GTP-binding protein RBG1|RBG1			ncbitaxon:4932
S000000035	YAL037W	Putative protein of unknown function; YAL037W has a paralog, YOR342C, that arose from the whole genome duplication				ncbitaxon:4932
S000000036	YAL038W	Pyruvate kinase; functions as a homotetramer in glycolysis to convert phosphoenolpyruvate to pyruvate, the input for aerobic (TCA cycle) or anaerobic (glucose fermentation) respiration; regulated via allosteric activation by fructose bisphosphate; CDC19 has a paralog, PYK2, that arose from the whole genome duplication	CDC19|PYK1|pyruvate kinase CDC19			ncbitaxon:4932
S000000037	YAL039C	Cytochrome c heme lyase (holocytochrome c synthase); attaches heme to apo-cytochrome c (Cyc1p or Cyc7p) in the mitochondrial intermembrane space; human ortholog may have a role in microphthalmia with linear skin defects (MLS)	CCHL|CYC3|holocytochrome c synthase CYC3			ncbitaxon:4932
S000000038	YAL040C	G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote the G1 to S phase transition; plays a role in regulating transcription of the other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis; acetly-CoA induces CLN3 transcription in response to nutrient repletion to promote cell-cycle entry.	CLN3|DAF1|FUN10|WHI1|cyclin CLN3			ncbitaxon:4932
S000000039	YAL041W	Guanine nucleotide exchange factor for Cdc42p; also known as a GEF or GDP-release factor; required for polarity establishment and maintenance, and mutants have morphological defects in bud formation and shmooing; relocalizes from nucleus to cytoplasm upon DNA replication stress	CDC24|CLS4|Rho family guanine nucleotide exchange factor CDC24			ncbitaxon:4932
S000000040	YAL042W	Protein localized to COPII-coated vesicles; forms a complex with Erv41p; involved in the membrane fusion stage of transport	ERV46|FUN9			ncbitaxon:4932
S000000041	YAL043C	Subunit of holo-CPF; holo-CPF is a multiprotein complex and functional homolog of mammalian CPSF, required for the cleavage and polyadenylation of mRNA and snoRNA 3' ends; involved in pre-tRNA processing; binds to the phosphorylated CTD of RNAPII	FUN39|PTA1|RNA-processing protein PTA1			ncbitaxon:4932
S000000042	YAL044C	H subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; also required for all protein lipoylation; expression is regulated by levels of 5,10-methylene-THF	GCV3|glycine decarboxylase subunit H			ncbitaxon:4932
S000000043	YAL045C	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps YAL044W-A				ncbitaxon:4932
S000000044	YAL046C	Protein involved in mitochondrial function or organization; null mutant displays elevated frequency of mitochondrial genome loss	AIM1			ncbitaxon:4932
S000000045	YAL047C	Component of the cytoplasmic Tub4p (gamma-tubulin) complex; binds spindle pole bodies and links them to microtubules; is regulated by Cdc5 kinase; has roles in astral microtubule formation and stabilization	LDB4|SPC72|gamma-tubulin complex subunit SPC72			ncbitaxon:4932
S000000046	YAL048C	Outer mitochondrial membrane GTPase, subunit of the ERMES complex; potential regulatory subunit of the ERMES complex that links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; cells lacking Gem1p contain collapsed, globular, or grape-like mitochondria; ortholog of metazoan Miro GTPases	ERMES complex Ca(2+)-binding regulatory GTPase GEM1|GEM1|GON1			ncbitaxon:4932
S000000047	YAL049C	Cytoplasmic protein involved in mitochondrial function or organization; null mutant displays reduced frequency of mitochondrial genome loss; potential Hsp82p interactor	AIM2|protein AIM2			ncbitaxon:4932
S000000048	YAL051W	Oleate-activated transcription factor; subunit of a heterodimeric complex with Pip2p, which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids, peroxisome organization and biogenesis, activating transcription in the presence of oleate; regulates chromatin silencing at telomeres; involved in diauxic shift; OAF1 has a paralog, PIP2, that arose from the whole genome duplication	OAF1|YAF1|oleate-activated transcription factor OAF1			ncbitaxon:4932
S000000049	YAL053W	Putative FAD transporter; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance; FLC2 has a paralog, YOR365C, that arose from the whole genome duplication	FAD transporter FLC2|FLC2|HUF2			ncbitaxon:4932
S000000050	YAL054C	Acetyl-coA synthetase isoform; along with Acs2p, acetyl-coA synthetase isoform is the nuclear source of acetyl-coA for histone acetylation; expressed during growth on nonfermentable carbon sources and under aerobic conditions	ACS1|FUN44|acetate--CoA ligase 1			ncbitaxon:4932
S000000051	YAL055W	Putative peroxisomal membrane protein; required for import of peroxisomal proteins; functionally complements a Pichia pastoris pex22 mutation	PEX22|YAF5|ubiquitin-protein transferase activating protein PEX22			ncbitaxon:4932
S000000052	YAL056W	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; inhibits Ras activity through direct interactions with Ira1p/2p; regulated by G-alpha protein Gpa2p; GPB2 has a paralog, GPB1, that arose from the whole genome duplication	GPB2|KRH1			ncbitaxon:4932
S000000054	YAL058W	Calnexin; integral membrane ER chaperone involved in folding and quality control of glycoproteins; chaperone activity is inhibited by Mpd1p, with which Cne1p interacts; 24% identical to mammalian calnexin; Ca+ binding not yet shown in yeast	CNE1|FUN48|calnexin			ncbitaxon:4932
S000000055	YAL059W	Pre-ribosomal factor involved in 60S ribosomal protein subunit export; associates with the pre-60S particle; shuttles between the nucleus and cytoplasm	ECM1			ncbitaxon:4932
S000000056	YAL060W	NAD-dependent (R,R)-butanediol dehydrogenase; catalyzes oxidation of (R,R)-2,3-butanediol to (3R)-acetoin, oxidation of meso-butanediol to (3S)-acetoin, and reduction of acetoin; enhances use of 2,3-butanediol as an aerobic carbon source	(R|BDH|BDH1|R)-butanediol dehydrogenase			ncbitaxon:4932
S000000057	YAL061W	Putative medium-chain alcohol dehydrogenase with similarity to BDH1; transcription induced by constitutively active PDR1 and PDR3	BDH2|putative dehydrogenase BDH2			ncbitaxon:4932
S000000058	YAL062W	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh1p; expression regulated by nitrogen and carbon sources; GDH3 has a paralog, GDH1, that arose from the whole genome duplication	FUN51|GDH3|glutamate dehydrogenase (NADP(+)) GDH3			ncbitaxon:4932
S000000059	YAL063C	Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation	FLO9|flocculin FLO9			ncbitaxon:4932
S000000060	YAL064W	Protein of unknown function; may interact with ribosomes, based on co-purification experiments				ncbitaxon:4932
S000000061	YAL066W	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data				ncbitaxon:4932
S000000062	YAL067C	Putative permease; member of the allantoate transporter subfamily of the major facilitator superfamily; mutation confers resistance to ethionine sulfoxide	SEO1|putative permease SEO1			ncbitaxon:4932
S000000063	YAR002W	FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier and is involved in gene tethering at the nuclear periphery; relocalizes to the cytosol in response to hypoxia; both NUP1 and NUP60 are homologous to human NUP153	FG-nucleoporin NUP60|NUP60			ncbitaxon:4932
S000000064	YAR003W	Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member with similarity to mammalian Rbbp7	COMPASS subunit protein SWD1|CPS50|FUN16|SAF49|SWD1			ncbitaxon:4932
S000000065	YAR007C	Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; role in DNA catenation/decatenation pathway of chromosome disentangling; relocalizes to the cytosol in response to hypoxia	BUF2|FUN3|RFA1|RPA1|RPA70|replication factor A subunit protein RFA1			ncbitaxon:4932
S000000066	YAR008W	Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen34p contains the active site for tRNA 3' splice site cleavage and has similarity to Sen2p and to Archaeal tRNA splicing endonuclease	FUN4|SEN34|tRNA splicing endonuclease subunit SEN34			ncbitaxon:4932
S000000069	YAR014C	Protein involved in bud-site selection; Bud14p-Glc7p complex is a cortical regulator of dynein; inhibitor of the actin assembly factor Bnr1p (formin); diploid mutants display a random budding pattern instead of the wild-type bipolar pattern; relative distribution to the nucleus increases upon DNA replication stress	BUD14|protein phosphatase regulator BUD14			ncbitaxon:4932
S000000070	YAR015W	N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase; required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine; protein abundance increases in response to DNA replication stress	ADE1|phosphoribosylaminoimidazolesuccinocarboxamide synthase			ncbitaxon:4932
S000000071	YAR018C	Nonessential serine/threonine protein kinase; possible role in DNA damage response; influences tolerance to high levels of ethanol	FUN52|KIN3|NPK1|serine/threonine protein kinase KIN3			ncbitaxon:4932
S000000072	YAR019C	Protein kinase of the Mitotic Exit Network; localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinase activity of Dbf2p; required for spindle disassembly after meiosis II; relocalizes to the cytoplasm upon DNA replication stress	CDC15|LYT1|serine/threonine protein kinase CDC15			ncbitaxon:4932
S000000073	YAR020C	Member of the seripauperin multigene family; active during alcoholic fermentation, regulated by anaerobiosis, inhibited by oxygen, repressed by heme	PAU7|seripauperin PAU7			ncbitaxon:4932
S000000074	YAR023C	Putative integral membrane protein; member of DUP240 gene family	DUP240 family protein			ncbitaxon:4932
S000000075	YAR027W	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family	DUP240 family protein UIP3|UIP3			ncbitaxon:4932
S000000076	YAR028W	Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS	DUP240 family protein			ncbitaxon:4932
S000000077	YAR029W	Member of DUP240 gene family but contains no transmembrane domains; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern	DUP240 family protein			ncbitaxon:4932
S000000078	YAR031W	Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog, PRM8, that arose from a segmental duplication	PRM9|pheromone-regulated DUP240 family protein PRM9			ncbitaxon:4932
S000000079	YAR033W	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog, MST27, that arose from a segmental duplication	DUP240 family protein MST28|MST28			ncbitaxon:4932
S000000080	YAR035W	Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated	YAT1|carnitine O-acetyltransferase YAT1			ncbitaxon:4932
S000000081	YAR042W	Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction; SWH1 has a paralog, OSH2, that arose from the whole genome duplication	OSH1|SWH1|YAR044W|oxysterol-binding protein related protein SWH1			ncbitaxon:4932
S000000083	YAR047C	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data				ncbitaxon:4932
S000000084	YAR050W	Lectin-like protein involved in flocculation; cell wall protein that binds mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; FLO1 has a paralog, FLO5, that arose from a segmental duplication	FLO1|FLO2|FLO4|flocculin FLO1			ncbitaxon:4932
S000000085	YAR053W	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data				ncbitaxon:4932
S000000086	YAR060C	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YAR060C has a paralog, YHR212C, that arose from a segmental duplication				ncbitaxon:4932
S000000089	YAR064W	Pseudogenic fragment with similarity to flocculins; YAR064W has a paralog, YHR213W-B, that arose from a segmental duplication				ncbitaxon:4932
S000000091	YAR068W	Fungal-specific protein of unknown function; induced in respiratory-deficient cells; YAR068W has a paralog, YHR214W-A, that arose from a segmental duplication				ncbitaxon:4932
S000000092	YAR069C	Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR069C has a paralog, YHR214C-D, that arose from a segmental duplication				ncbitaxon:4932
S000000093	YAR070C	Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR070C has a paralog, YHR214C-B, that arose from a segmental duplication				ncbitaxon:4932
S000000094	YAR071W	One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication	PHO11|acid phosphatase PHO11			ncbitaxon:4932
S000000095	YAR073W	Nonfunctional protein with homology to IMP dehydrogenase; blocked reading frame, located close to the telomere; not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication	IMD1			ncbitaxon:4932
S000000097	YBL001C	Non-essential protein of unknown function; likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis	ECM15			ncbitaxon:4932
S000000098	YBL002W	Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation	HTB2|histone H2B			ncbitaxon:4932
S000000099	YBL003C	Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p	H2A2|HTA2|histone H2A			ncbitaxon:4932
S000000100	YBL004W	Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA	UTP20			ncbitaxon:4932
S000000101	YBL005W	Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate	AMY2|PDR3|TPE2|drug-responsive transcription factor PDR3			ncbitaxon:4932
S000000102	YBL006C	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions	LDB7|RSC14			ncbitaxon:4932
S000000103	YBL007C	Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains	SLA1|cytoskeletal protein-binding protein SLA1			ncbitaxon:4932
S000000104	YBL008W	Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores	HIR1			ncbitaxon:4932
S000000105	YBL009W	Protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of cell polarity factors in mitosis, proper localization of formins and polarity factors, and survival in cells that activate spindle assembly checkpoint; phosphorylated in response to DNA damage; ALK2 has a paralog, ALK1, that arose from the whole genome duplication; similar to mammalian haspins	ALK2|protein kinase ALK2			ncbitaxon:4932
S000000106	YBL010C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles				ncbitaxon:4932
S000000107	YBL011W	Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed	GAT2|SCT1|bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1			ncbitaxon:4932
S000000108	YBL012C	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data				ncbitaxon:4932
S000000109	YBL013W	Methionyl-tRNA formyltransferase; catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate	FMT1			ncbitaxon:4932
S000000110	YBL014C	Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p	RRN6			ncbitaxon:4932
S000000111	YBL015W	Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth	ACH1			ncbitaxon:4932
S000000112	YBL016W	Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis	DAC2|FUS3|mitogen-activated serine/threonine-protein kinase FUS3			ncbitaxon:4932
S000000113	YBL017C	Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments	PEP1|VPS10|VPT1			ncbitaxon:4932
S000000114	YBL018C	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia	POP8			ncbitaxon:4932
S000000115	YBL019W	Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII	APN2|DNA-(apurinic or apyrimidinic site) lyase APN2|ETH1			ncbitaxon:4932
S000000116	YBL020W	Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene	RFT1			ncbitaxon:4932
